gender,first-name,last-name,date-bought-car,year-bought-car,car-make,engine-type,year-of-visit,date-of-visit,car-age-in-years,car-miles,car-age-in-months,has-issue-in-first-10k
Female,CHLOE,WOODARD,2019-05-01,2019,Manufacturer_1,diesel,2020,2020-10-10,1,6856,17,True
Male,ANGEL,FRY,2005-07-01,2005,Manufacturer_1,diesel,2010,2010-11-17,5,84525,64,False
Male,DANIEL,WEAVER,2014-09-01,2014,Manufacturer_5,petrol,2020,2020-10-09,6,70020,73,False
Female,GRACE,CASE,2018-02-01,2018,Manufacturer_3,diesel,2020,2020-10-06,2,18646,32,False
Female,ELIZABETH,FARLEY,2011-10-01,2011,Manufacturer_1,diesel,2012,2012-07-23,1,20119,9,False
Female,EMMA,SHARP,2010-10-01,2010,Manufacturer_1,diesel,2017,2017-01-01,7,162862,75,False
Male,ANGEL,CURRY,2011-04-01,2011,Manufacturer_4,petrol,2016,2016-01-07,5,116105,57,False
Male,JAYDEN,PATTON,2011-02-01,2011,Manufacturer_1,petrol,2016,2016-07-24,5,60410,65,False
Male,DAVID,DAWSON,2007-05-01,2007,Manufacturer_3,petrol,2016,2016-06-04,9,123255,109,False
Male,AIDEN,BLEVINS,2019-11-01,2019,Manufacturer_5,diesel,2020,2020-10-23,1,16885,11,False
Male,ADRIAN,RODRIGUEZ,2005-11-01,2005,Manufacturer_5,diesel,2010,2010-05-13,5,108890,54,False
Female,ASHLEY,WARREN,2010-01-01,2010,Manufacturer_3,petrol,2011,2011-09-04,1,8953,20,True
Male,LUCAS,MONTOYA,2013-04-01,2013,Manufacturer_3,diesel,2017,2017-12-25,4,35984,56,False
Female,CHLOE,NAVA,2006-09-01,2006,Manufacturer_4,petrol,2014,2014-09-14,8,136160,96,False
Male,ANDREW,LARSEN,2015-05-01,2015,Manufacturer_3,petrol,2020,2020-04-17,5,124720,59,False
Female,EMMA,NEAL,2014-03-01,2014,Manufacturer_5,petrol,2016,2016-07-23,2,22544,28,False
Female,AVA,WELLS,2005-06-01,2005,Manufacturer_1,petrol,2007,2007-04-25,2,48984,22,False
Male,NOAH,DICKERSON,2012-12-01,2012,Manufacturer_2,petrol,2019,2019-05-02,7,105777,77,False
Male,DANIEL,JEFFERSON,2015-01-01,2015,Manufacturer_1,petrol,2020,2020-05-06,5,33765,64,False
Female,ABIGAIL,MCKAY,2011-09-01,2011,Manufacturer_3,petrol,2014,2014-11-12,3,57357,38,False
Female,JASMINE,SIMON,2013-01-01,2013,Manufacturer_2,petrol,2018,2018-10-01,5,105190,69,False
Female,VICTORIA,KELLER,2009-01-01,2009,Manufacturer_1,petrol,2016,2016-08-10,7,99764,91,False
Male,JOSEPH,WILKINSON,2019-04-01,2019,Manufacturer_2,petrol,2020,2020-12-09,1,4085,20,True
Female,ASHLEY,GALLAGHER,2014-01-01,2014,Manufacturer_3,diesel,2016,2016-01-22,2,15516,24,False
Male,ADRIAN,PENNINGTON,2006-05-01,2006,Manufacturer_3,diesel,2007,2007-01-12,1,17884,8,False
Male,ADRIAN,LEONARD,2016-03-01,2016,Manufacturer_2,diesel,2017,2017-08-01,1,24753,17,False
Male,MICHAEL,BELL,2008-09-01,2008,Manufacturer_2,diesel,2011,2011-01-04,3,74445,28,False
Female,ALLISON,MCGEE,2013-11-01,2013,Manufacturer_1,petrol,2016,2016-07-03,3,13731,32,False
Male,JAYDEN,PHAM,2015-06-01,2015,Manufacturer_3,diesel,2020,2020-06-21,5,34145,60,False
Female,ISABELLA,BALDWIN,2005-04-01,2005,Manufacturer_4,diesel,2011,2011-10-14,6,63558,78,False
Male,ANDREW,GALINDO,2010-09-01,2010,Manufacturer_5,petrol,2015,2015-03-13,5,61645,54,False
Female,CHARLOTTE,RIVERA,2007-09-01,2007,Manufacturer_5,diesel,2012,2012-07-24,5,56920,58,False
Male,JONATHAN,SOLIS,2012-02-01,2012,Manufacturer_4,diesel,2017,2017-06-06,5,36820,64,False
Male,DAVID,MORROW,2007-08-01,2007,Manufacturer_5,diesel,2014,2014-08-23,7,72282,84,False
Male,JACOB,DICKSON,2015-08-01,2015,Manufacturer_5,diesel,2019,2019-03-17,4,86852,43,False
Female,ABIGAIL,GILL,2018-06-01,2018,Manufacturer_5,diesel,2019,2019-08-07,1,24913,14,False
Male,BENJAMIN,GIBSON,2005-06-01,2005,Manufacturer_2,diesel,2010,2010-08-04,5,69050,62,False
Female,ELIZABETH,JENNINGS,2015-09-01,2015,Manufacturer_4,diesel,2020,2020-09-13,5,46445,60,False
Female,VICTORIA,HOFFMAN,2015-12-01,2015,Manufacturer_3,diesel,2020,2020-05-22,5,49390,53,False
Female,MIA,WEST,2010-10-01,2010,Manufacturer_5,petrol,2012,2012-07-10,2,28620,21,False
Female,NATALIE,CONTRERAS,2006-12-01,2006,Manufacturer_1,diesel,2013,2013-04-13,7,101003,76,False
Male,DANIEL,GOOD,2012-12-01,2012,Manufacturer_4,petrol,2017,2017-05-04,5,24445,53,False
Female,CAMILA,HALEY,2013-10-01,2013,Manufacturer_5,diesel,2015,2015-12-16,2,43168,26,False
Female,GENESIS,HUTCHINSON,2010-04-01,2010,Manufacturer_4,petrol,2011,2011-11-17,1,9703,19,True
Female,SCARLETT,BOYLE,2016-10-01,2016,Manufacturer_2,petrol,2020,2020-12-12,4,60636,50,False
Female,NATALIE,MCBRIDE,2016-01-01,2016,Manufacturer_1,petrol,2020,2020-08-25,4,35456,55,False
Male,MASON,SANDOVAL,2008-06-01,2008,Manufacturer_4,diesel,2016,2016-06-09,8,39936,96,False
Female,ISABELLA,BRAVO,2011-01-01,2011,Manufacturer_1,petrol,2015,2015-06-10,4,78156,53,False
Female,ZOE,BAUER,2006-02-01,2006,Manufacturer_3,diesel,2013,2013-11-16,7,61516,93,False
Male,ALEXANDER,COX,2009-09-01,2009,Manufacturer_4,diesel,2011,2011-03-21,2,25800,18,False
Female,EMMA,ROSARIO,2016-03-01,2016,Manufacturer_5,petrol,2020,2020-12-08,4,91376,57,False
Female,VICTORIA,NOLAN,2008-05-01,2008,Manufacturer_4,petrol,2016,2016-06-21,8,38200,97,False
Male,NOAH,ROBINSON,2014-06-01,2014,Manufacturer_2,diesel,2020,2020-07-06,6,123696,73,False
Female,MIA,JENSEN,2009-07-01,2009,Manufacturer_2,diesel,2014,2014-04-09,5,50255,57,False
Female,SOPHIA,COLON,2010-05-01,2010,Manufacturer_4,petrol,2013,2013-02-11,3,53658,33,False
Female,BRIANNA,OWEN,2012-12-01,2012,Manufacturer_1,diesel,2019,2019-06-02,7,101486,78,False
Male,ISAAC,CLAY,2005-08-01,2005,Manufacturer_5,diesel,2007,2007-10-03,2,29460,26,False
Female,ARIA,GARRISON,2016-06-01,2016,Manufacturer_3,petrol,2020,2020-09-20,4,39632,51,False
Female,CAMILA,MEYERS,2011-10-01,2011,Manufacturer_5,petrol,2017,2017-07-08,6,62262,69,False
Male,JAYDEN,FLOYD,2017-10-01,2017,Manufacturer_3,petrol,2020,2020-07-03,3,39474,33,False
Female,SCARLETT,POWERS,2011-04-01,2011,Manufacturer_2,petrol,2013,2013-06-04,2,29336,26,False
Male,NOAH,HO,2016-04-01,2016,Manufacturer_5,diesel,2020,2020-08-09,4,36792,52,False
Male,ANGEL,JUAREZ,2005-06-01,2005,Manufacturer_4,petrol,2008,2008-06-17,3,69981,36,False
Female,SCARLETT,ADKINS,2014-09-01,2014,Manufacturer_4,diesel,2017,2017-02-06,3,64740,29,False
Male,GABRIEL,JOSEPH,2006-06-01,2006,Manufacturer_2,petrol,2014,2014-06-08,8,165704,96,False
Female,JASMINE,GROSS,2011-07-01,2011,Manufacturer_4,petrol,2012,2012-12-01,1,13627,17,False
Male,DAVID,ROGERS,2012-03-01,2012,Manufacturer_4,petrol,2018,2018-07-09,6,79968,76,False
Female,SAMANTHA,SINGH,2010-10-01,2010,Manufacturer_5,petrol,2017,2017-11-02,7,97566,85,False
Male,JONATHAN,BERNARD,2008-01-01,2008,Manufacturer_5,petrol,2016,2016-08-25,8,136152,103,False
Male,SEBASTIAN,POTTS,2009-11-01,2009,Manufacturer_4,diesel,2013,2013-12-03,4,95316,49,False
Female,ASHLEY,HOLLAND,2008-02-01,2008,Manufacturer_3,diesel,2017,2017-05-07,9,148392,111,False
Female,CAMILA,DAVIS,2009-11-01,2009,Manufacturer_2,petrol,2010,2010-05-05,1,22665,6,False
Female,ABIGAIL,BROWN,2012-06-01,2012,Manufacturer_5,diesel,2019,2019-07-07,7,131894,85,False
Female,KIMBERLY,DILLON,2010-01-01,2010,Manufacturer_4,diesel,2018,2018-07-03,8,192928,102,False
Male,JULIAN,LIM,2006-11-01,2006,Manufacturer_2,petrol,2008,2008-05-12,2,32504,18,False
Female,ABIGAIL,TURNER,2016-07-01,2016,Manufacturer_4,petrol,2020,2020-07-21,4,23072,48,False
Female,MADISON,MCKINNEY,2017-07-01,2017,Manufacturer_1,petrol,2019,2019-05-24,2,44404,22,False
Male,DAVID,PEARSON,2006-01-01,2006,Manufacturer_5,diesel,2015,2015-06-09,9,141444,113,False
Female,ALEXIS,MCGUIRE,2006-04-01,2006,Manufacturer_3,diesel,2013,2013-07-01,7,63000,87,False
Female,SOPHIA,ACEVEDO,2005-10-01,2005,Manufacturer_2,diesel,2014,2014-02-22,9,101232,100,False
Female,SOFIA,MENDEZ,2007-07-01,2007,Manufacturer_5,petrol,2013,2013-12-11,6,95652,77,False
Male,SEBASTIAN,PARRA,2006-07-01,2006,Manufacturer_4,petrol,2014,2014-07-21,8,148760,96,False
Female,KIMBERLY,SALINAS,2008-07-01,2008,Manufacturer_5,diesel,2010,2010-03-24,2,36896,20,False
Male,LUIS,WHITEHEAD,2016-07-01,2016,Manufacturer_3,diesel,2017,2017-12-03,1,12927,17,False
Female,ELIZABETH,WOLFE,2009-07-01,2009,Manufacturer_2,diesel,2015,2015-12-05,6,101526,77,False
Male,JOSE,SHERMAN,2015-01-01,2015,Manufacturer_2,diesel,2017,2017-02-21,2,26782,25,False
Male,MICHAEL,REILLY,2008-06-01,2008,Manufacturer_1,petrol,2012,2012-11-14,4,80196,53,False
Female,ZOE,ROBINSON,2018-02-01,2018,Manufacturer_1,diesel,2019,2019-07-07,1,20964,17,False
Female,SAMANTHA,LUCAS,2018-06-01,2018,Manufacturer_5,petrol,2020,2020-07-22,2,19878,25,False
Female,ZOE,RASMUSSEN,2014-08-01,2014,Manufacturer_3,petrol,2018,2018-06-02,4,64220,46,False
Female,ISABELLA,JIMENEZ,2006-04-01,2006,Manufacturer_2,petrol,2012,2012-04-16,6,104526,72,False
Male,DAVID,ONEILL,2017-03-01,2017,Manufacturer_2,diesel,2018,2018-06-04,1,19518,15,False
Male,JOSE,CAMERON,2013-06-01,2013,Manufacturer_1,petrol,2016,2016-01-15,3,31734,31,False
Female,VALERIA,SKINNER,2010-03-01,2010,Manufacturer_2,petrol,2019,2019-04-02,9,65835,109,False
Female,BELLA,RAMSEY,2010-12-01,2010,Manufacturer_5,diesel,2011,2011-06-01,1,12855,6,False
Female,CHLOE,GOODWIN,2017-04-01,2017,Manufacturer_5,diesel,2020,2020-04-20,3,12861,36,False
Female,VICTORIA,HANNA,2016-02-01,2016,Manufacturer_5,diesel,2019,2019-11-04,3,37665,45,False
Male,JACOB,SUAREZ,2009-09-01,2009,Manufacturer_5,petrol,2013,2013-12-14,4,31764,51,False
Male,SEBASTIAN,SAVAGE,2005-03-01,2005,Manufacturer_2,petrol,2007,2007-01-25,2,44722,22,False
Male,JOSEPH,DORSEY,2019-03-01,2019,Manufacturer_2,petrol,2020,2020-07-01,1,8601,16,True
Female,EMMA,BALDWIN,2015-02-01,2015,Manufacturer_5,petrol,2017,2017-01-07,2,12954,23,False
Female,ARIA,PARKS,2011-02-01,2011,Manufacturer_1,diesel,2017,2017-05-25,6,98448,75,False
Male,RYAN,MERRITT,2016-06-01,2016,Manufacturer_2,diesel,2020,2020-01-22,4,52832,43,False
Female,EMMA,MCCANN,2018-05-01,2018,Manufacturer_1,petrol,2020,2020-10-18,2,12628,29,False
Male,ANGEL,CONNER,2013-01-01,2013,Manufacturer_5,diesel,2017,2017-11-12,4,51544,58,False
Female,SARAH,SIERRA,2005-06-01,2005,Manufacturer_2,petrol,2010,2010-10-18,5,91320,64,False
Male,KEVIN,BENDER,2005-02-01,2005,Manufacturer_4,petrol,2007,2007-08-13,2,35280,30,False
Male,KEVIN,WALSH,2018-12-01,2018,Manufacturer_3,diesel,2020,2020-07-12,2,10746,19,False
Male,CHRISTIAN,CARLSON,2018-07-01,2018,Manufacturer_3,petrol,2020,2020-09-10,2,46318,26,False
Male,LIAM,STAFFORD,2011-12-01,2011,Manufacturer_4,diesel,2018,2018-11-25,7,55909,83,False
Female,MADISON,GILMORE,2009-12-01,2009,Manufacturer_5,diesel,2018,2018-07-02,9,71766,103,False
Female,OLIVIA,ROSARIO,2009-10-01,2009,Manufacturer_1,petrol,2011,2011-03-08,2,23776,17,False
Male,LUCAS,FLYNN,2016-10-01,2016,Manufacturer_3,petrol,2020,2020-04-24,4,55528,42,False
Male,CHRISTIAN,REED,2006-12-01,2006,Manufacturer_2,diesel,2012,2012-01-07,6,125562,61,False
Male,KEVIN,SANTANA,2007-01-01,2007,Manufacturer_1,diesel,2014,2014-05-20,7,74879,88,False
Female,ISABELLA,GARNER,2011-11-01,2011,Manufacturer_1,petrol,2014,2014-01-03,3,30507,26,False
Male,ALEXANDER,BRENNAN,2018-02-01,2018,Manufacturer_4,diesel,2020,2020-02-14,2,22846,24,False
Male,ALEXANDER,NAVARRO,2011-08-01,2011,Manufacturer_1,diesel,2016,2016-10-02,5,121730,62,False
Female,ARIA,VASQUEZ,2006-11-01,2006,Manufacturer_4,petrol,2014,2014-03-06,8,117880,88,False
Female,CHARLOTTE,THORNTON,2006-11-01,2006,Manufacturer_1,petrol,2015,2015-10-16,9,72414,107,False
Male,ALEXANDER,HUERTA,2014-11-01,2014,Manufacturer_4,petrol,2020,2020-04-17,6,100758,65,False
Female,AVA,MOSLEY,2008-08-01,2008,Manufacturer_5,diesel,2012,2012-09-23,4,18032,49,False
Female,MIA,TRAN,2018-12-01,2018,Manufacturer_5,diesel,2020,2020-03-23,2,19490,15,False
Male,DANIEL,LAMB,2005-02-01,2005,Manufacturer_2,diesel,2006,2006-02-21,1,5074,12,True
Male,NATHAN,MONROE,2015-04-01,2015,Manufacturer_3,diesel,2020,2020-01-22,5,91365,57,False
Female,MELANIE,MUELLER,2006-06-01,2006,Manufacturer_3,diesel,2011,2011-04-16,5,67725,58,False
Female,ALEXA,MCCONNELL,2016-10-01,2016,Manufacturer_1,petrol,2019,2019-05-14,3,38685,31,False
Male,ANTHONY,WATTS,2016-11-01,2016,Manufacturer_2,petrol,2020,2020-05-06,4,20840,42,False
Female,AMELIA,VO,2015-03-01,2015,Manufacturer_4,diesel,2017,2017-11-08,2,26674,32,False
Female,ALEXA,CAIN,2009-12-01,2009,Manufacturer_2,petrol,2014,2014-08-18,5,96855,56,False
Male,JOSE,FAULKNER,2015-01-01,2015,Manufacturer_4,petrol,2020,2020-06-13,5,59095,65,False
Male,BENJAMIN,BOWERS,2010-08-01,2010,Manufacturer_1,petrol,2018,2018-09-01,8,123768,97,False
Male,ISAAC,KANE,2017-04-01,2017,Manufacturer_4,petrol,2019,2019-07-20,2,36304,27,False
Male,JAMES,HILL,2017-03-01,2017,Manufacturer_4,petrol,2018,2018-08-22,1,24443,17,False
Female,ANDREA,BARNES,2013-03-01,2013,Manufacturer_3,petrol,2018,2018-07-25,5,101230,64,False
Female,SOFIA,MORROW,2019-08-01,2019,Manufacturer_3,diesel,2020,2020-03-12,1,12715,7,False
Female,MILA,HUGHES,2008-11-01,2008,Manufacturer_4,petrol,2009,2009-08-21,1,22845,9,False
Female,ALEXA,POTTS,2016-06-01,2016,Manufacturer_1,diesel,2020,2020-06-07,4,99232,48,False
Male,LUCAS,DRAKE,2015-09-01,2015,Manufacturer_1,petrol,2017,2017-04-20,2,29582,19,False
Male,NATHAN,COLON,2019-07-01,2019,Manufacturer_3,petrol,2020,2020-07-18,1,23782,12,False
Male,ANDREW,MCCLURE,2009-06-01,2009,Manufacturer_5,diesel,2015,2015-06-12,6,52200,72,False
Male,ANGEL,THOMAS,2006-11-01,2006,Manufacturer_1,diesel,2011,2011-12-06,5,111930,61,False
Female,VANESSA,GRAVES,2018-06-01,2018,Manufacturer_5,diesel,2019,2019-08-22,1,4076,14,True
Female,SCARLETT,MAGANA,2015-08-01,2015,Manufacturer_2,petrol,2018,2018-03-02,3,36924,31,False
Female,SARAH,MCCALL,2014-04-01,2014,Manufacturer_3,petrol,2016,2016-11-01,2,35118,31,False
Male,DYLAN,GILES,2007-08-01,2007,Manufacturer_4,petrol,2011,2011-08-13,4,94684,48,False
Male,ETHAN,CLINE,2019-06-01,2019,Manufacturer_1,petrol,2020,2020-08-16,1,23048,14,False
Male,NATHAN,OCHOA,2013-04-01,2013,Manufacturer_5,diesel,2020,2020-01-04,7,153937,81,False
Male,RYAN,CHAN,2012-01-01,2012,Manufacturer_1,diesel,2016,2016-07-18,4,88348,54,False
Male,DANIEL,ROACH,2007-12-01,2007,Manufacturer_2,diesel,2014,2014-07-04,7,134666,79,False
Female,ZOE,FULLER,2014-11-01,2014,Manufacturer_5,diesel,2020,2020-03-22,6,50916,64,False
Female,BRIANNA,SANDERS,2009-08-01,2009,Manufacturer_5,petrol,2015,2015-01-07,6,64974,65,False
Female,EVELYN,NGUYEN,2017-09-01,2017,Manufacturer_5,diesel,2020,2020-02-23,3,53391,29,False
Female,MADISON,PACHECO,2016-01-01,2016,Manufacturer_4,petrol,2020,2020-03-09,4,95496,50,False
Male,DAVID,MITCHELL,2017-04-01,2017,Manufacturer_1,diesel,2020,2020-06-03,3,54138,38,False
Male,LOGAN,SPEARS,2017-08-01,2017,Manufacturer_3,diesel,2020,2020-11-10,3,44871,39,False
Male,JULIAN,DIXON,2015-06-01,2015,Manufacturer_3,petrol,2016,2016-01-07,1,16483,7,False
Male,LIAM,HERRERA,2019-12-01,2019,Manufacturer_2,petrol,2020,2020-01-01,1,21406,1,False
Male,ALEXANDER,GOULD,2009-07-01,2009,Manufacturer_4,diesel,2017,2017-11-13,8,70976,100,False
Female,VICTORIA,HO,2015-05-01,2015,Manufacturer_4,diesel,2020,2020-09-05,5,86675,64,False
Female,ANDREA,DURAN,2015-07-01,2015,Manufacturer_1,petrol,2020,2020-04-24,5,117785,57,False
Male,LIAM,HART,2009-02-01,2009,Manufacturer_1,diesel,2017,2017-08-15,8,58648,102,False
Male,MICHAEL,YODER,2019-12-01,2019,Manufacturer_3,diesel,2020,2020-10-17,1,8468,10,True
Male,JOSEPH,STEPHENSON,2015-06-01,2015,Manufacturer_4,petrol,2020,2020-05-06,5,64450,59,False
Male,JOSHUA,BRADFORD,2007-08-01,2007,Manufacturer_5,petrol,2008,2008-08-25,1,15982,12,False
Male,MICHAEL,DYER,2014-02-01,2014,Manufacturer_5,petrol,2020,2020-10-20,6,140508,80,False
Female,AVA,HARDING,2007-06-01,2007,Manufacturer_5,petrol,2011,2011-04-12,4,75452,46,False
Female,HANNAH,FRENCH,2006-01-01,2006,Manufacturer_3,petrol,2014,2014-03-16,8,46120,98,False
Male,JACOB,LESTER,2015-07-01,2015,Manufacturer_5,diesel,2016,2016-02-01,1,20712,7,False
Male,ANTHONY,SANTIAGO,2017-11-01,2017,Manufacturer_5,diesel,2020,2020-02-23,3,28614,27,False
Female,VALERIA,CHUNG,2006-01-01,2006,Manufacturer_3,petrol,2009,2009-12-18,3,40092,47,False
Male,CHRISTOPHER,HAMMOND,2019-09-01,2019,Manufacturer_1,diesel,2020,2020-08-15,1,7153,11,True
Female,ABIGAIL,SIMS,2015-07-01,2015,Manufacturer_5,diesel,2016,2016-03-19,1,24080,8,False
Female,CAMILA,DANIELS,2015-03-01,2015,Manufacturer_3,petrol,2020,2020-08-04,5,81945,65,False
Female,CHLOE,JENNINGS,2019-03-01,2019,Manufacturer_4,petrol,2020,2020-07-14,1,17191,16,False
Female,EVELYN,CARLSON,2010-12-01,2010,Manufacturer_4,diesel,2012,2012-02-14,2,17282,14,False
Female,MIA,SERRANO,2016-02-01,2016,Manufacturer_2,diesel,2018,2018-02-09,2,28510,24,False
Male,JONATHAN,MCMAHON,2019-08-01,2019,Manufacturer_5,petrol,2020,2020-10-10,1,12351,14,False
Male,NATHAN,NUNEZ,2014-02-01,2014,Manufacturer_1,petrol,2020,2020-10-14,6,99402,80,False
Male,ADRIAN,GOMEZ,2010-12-01,2010,Manufacturer_2,petrol,2016,2016-01-04,6,60264,61,False
Male,JULIAN,MASSEY,2017-03-01,2017,Manufacturer_4,diesel,2020,2020-04-08,3,28062,37,False
Male,MICHAEL,WEEKS,2007-04-01,2007,Manufacturer_5,diesel,2014,2014-03-02,7,51338,83,False
Male,CHRISTIAN,KEMP,2006-12-01,2006,Manufacturer_1,diesel,2009,2009-09-10,3,71397,33,False
Female,ELIZABETH,HURST,2018-09-01,2018,Manufacturer_3,petrol,2020,2020-06-13,2,35168,21,False
Female,SOFIA,MARTIN,2014-02-01,2014,Manufacturer_4,diesel,2020,2020-12-22,6,53172,82,False
Female,MADISON,ROSS,2005-10-01,2005,Manufacturer_3,diesel,2011,2011-03-14,6,32160,65,False
Male,JESUS,TRAN,2007-03-01,2007,Manufacturer_1,petrol,2016,2016-08-24,9,200106,113,False
Female,JOCELYN,LIVINGSTON,2007-02-01,2007,Manufacturer_2,petrol,2016,2016-05-09,9,139896,111,False
Male,ALEXANDER,STONE,2007-08-01,2007,Manufacturer_4,petrol,2008,2008-08-22,1,14348,12,False
Male,GABRIEL,CHERRY,2018-01-01,2018,Manufacturer_2,petrol,2019,2019-08-14,1,20890,19,False
Female,ELIZABETH,MCINTOSH,2017-11-01,2017,Manufacturer_1,diesel,2020,2020-05-16,3,70344,30,False
Male,DAVID,BLAIR,2013-06-01,2013,Manufacturer_1,diesel,2020,2020-10-05,7,87129,88,False
Male,BENJAMIN,LOWERY,2008-05-01,2008,Manufacturer_4,petrol,2014,2014-04-05,6,71526,71,False
Male,ALEXANDER,DODSON,2012-08-01,2012,Manufacturer_2,diesel,2020,2020-09-19,8,138968,97,False
Male,JAYDEN,DOUGLAS,2017-10-01,2017,Manufacturer_3,petrol,2020,2020-05-19,3,16569,31,False
Female,NATALIE,MERRITT,2007-02-01,2007,Manufacturer_5,diesel,2012,2012-06-11,5,67555,64,False
Male,AIDEN,THORNTON,2018-10-01,2018,Manufacturer_3,petrol,2019,2019-09-23,1,5149,11,True
Male,LOGAN,MELENDEZ,2010-07-01,2010,Manufacturer_5,petrol,2019,2019-04-02,9,160056,105,False
Male,MATTHEW,GUZMAN,2014-07-01,2014,Manufacturer_3,diesel,2020,2020-11-23,6,132960,76,False
Male,JULIAN,SHEPPARD,2017-09-01,2017,Manufacturer_4,petrol,2020,2020-11-01,3,57375,38,False
Female,SCARLETT,POLLARD,2017-10-01,2017,Manufacturer_3,petrol,2019,2019-06-07,2,31186,20,False
Female,VICTORIA,SAMPSON,2005-10-01,2005,Manufacturer_1,diesel,2014,2014-07-06,9,182448,105,False
Female,ISABELLA,DONOVAN,2010-04-01,2010,Manufacturer_3,diesel,2013,2013-02-09,3,29994,34,False
Male,NATHAN,BASS,2010-05-01,2010,Manufacturer_4,petrol,2011,2011-01-18,1,10626,8,False
Male,ANTHONY,ROSE,2019-10-01,2019,Manufacturer_5,petrol,2020,2020-04-10,1,8255,6,True
Male,NOAH,RANGEL,2016-02-01,2016,Manufacturer_5,petrol,2020,2020-10-18,4,43240,56,False
Male,ALEXANDER,RIVAS,2014-04-01,2014,Manufacturer_4,diesel,2019,2019-09-05,5,100485,65,False
Male,LOGAN,WISE,2012-11-01,2012,Manufacturer_3,diesel,2014,2014-10-05,2,39652,23,False
Female,SARAH,ARIAS,2010-04-01,2010,Manufacturer_2,petrol,2012,2012-05-01,2,31480,25,False
Male,ANTHONY,RUBIO,2005-01-01,2005,Manufacturer_4,diesel,2009,2009-07-13,4,73228,54,False
Female,CAMILA,DUNCAN,2009-09-01,2009,Manufacturer_3,petrol,2012,2012-02-05,3,19497,29,False
Male,ANGEL,WINTERS,2006-09-01,2006,Manufacturer_2,diesel,2009,2009-04-13,3,21423,31,False
Male,LUCAS,HURLEY,2005-11-01,2005,Manufacturer_1,petrol,2007,2007-10-24,2,8266,23,True
Male,DAVID,SHEPARD,2019-08-01,2019,Manufacturer_3,petrol,2020,2020-02-02,1,13376,6,False
Male,CHRISTIAN,NASH,2008-11-01,2008,Manufacturer_3,diesel,2011,2011-05-20,3,13515,30,False
Female,ZOE,ARNOLD,2011-04-01,2011,Manufacturer_3,diesel,2020,2020-02-16,9,212706,106,False
Male,SEBASTIAN,JOSEPH,2010-09-01,2010,Manufacturer_1,diesel,2018,2018-06-10,8,172984,93,False
Female,KIMBERLY,REED,2007-04-01,2007,Manufacturer_4,diesel,2014,2014-08-16,7,62048,88,False
Female,SOPHIA,NEWMAN,2008-11-01,2008,Manufacturer_4,diesel,2014,2014-08-01,6,108858,69,False
Female,EVELYN,VENTURA,2018-10-01,2018,Manufacturer_4,petrol,2019,2019-07-22,1,10022,9,False
Female,KIMBERLY,KRAMER,2009-06-01,2009,Manufacturer_3,petrol,2016,2016-06-20,7,122521,84,False
Female,CHLOE,DAVIDSON,2008-02-01,2008,Manufacturer_2,petrol,2009,2009-09-09,1,9743,19,True
Male,ETHAN,SHELTON,2005-09-01,2005,Manufacturer_2,diesel,2009,2009-06-19,4,80528,45,False
Female,MADISON,TATE,2018-11-01,2018,Manufacturer_4,petrol,2020,2020-07-12,2,8126,20,True
Male,JAYDEN,KAUR,2017-03-01,2017,Manufacturer_2,petrol,2020,2020-04-03,3,18822,37,False
Female,SAMANTHA,DECKER,2015-04-01,2015,Manufacturer_1,diesel,2019,2019-07-13,4,27448,51,False
Female,SARAH,BARRY,2006-03-01,2006,Manufacturer_1,diesel,2007,2007-03-04,1,24260,12,False
Male,ADRIAN,RODRIGUEZ,2014-08-01,2014,Manufacturer_4,petrol,2020,2020-09-05,6,58332,73,False
Female,KIMBERLY,RICH,2009-05-01,2009,Manufacturer_3,diesel,2016,2016-04-05,7,109417,83,False
Female,ALEXA,LLOYD,2018-07-01,2018,Manufacturer_1,petrol,2020,2020-12-11,2,39306,29,False
Male,ANGEL,RAMOS,2017-12-01,2017,Manufacturer_3,petrol,2020,2020-11-04,3,43080,35,False
Female,ABIGAIL,RUIZ,2011-08-01,2011,Manufacturer_2,petrol,2016,2016-10-01,5,21660,62,False
Female,ABIGAIL,MCCORMICK,2011-02-01,2011,Manufacturer_5,diesel,2015,2015-08-25,4,38064,54,False
Female,AMELIA,GOLDEN,2013-10-01,2013,Manufacturer_3,petrol,2020,2020-04-10,7,116193,78,False
Male,LIAM,FERNANDEZ,2007-10-01,2007,Manufacturer_3,petrol,2016,2016-11-23,9,47538,109,False
Male,JOSEPH,HAHN,2006-03-01,2006,Manufacturer_2,diesel,2008,2008-08-10,2,43594,29,False
Female,ABIGAIL,STARK,2019-07-01,2019,Manufacturer_5,petrol,2020,2020-04-10,1,21821,9,False
Male,RYAN,REYNOLDS,2014-09-01,2014,Manufacturer_4,petrol,2016,2016-07-20,2,9074,22,True
Male,DAVID,CONRAD,2007-11-01,2007,Manufacturer_2,petrol,2011,2011-06-09,4,90240,43,False
Female,OLIVIA,TUCKER,2010-12-01,2010,Manufacturer_2,diesel,2011,2011-01-15,1,11090,1,False
Female,NATALIE,VO,2013-05-01,2013,Manufacturer_1,petrol,2020,2020-02-05,7,63574,81,False
Male,JOSEPH,RHODES,2008-12-01,2008,Manufacturer_2,diesel,2015,2015-11-06,7,61061,83,False
