,gender,first-name,last-name,date-bought-car,year-bought-car,car-make,engine-type,year-of-visit,date-of-visit,car-age-in-years,car-miles,car-age-in-months
13464,Male,ADRIAN,PARRISH,2017-03-01,2017,Manufacturer_5,petrol,2020,2020-07-21,3,16380,40
13465,Male,JOSEPH,HUGHES,2009-06-01,2009,Manufacturer_3,petrol,2016,2016-03-18,7,99463,81
13466,Female,MADISON,EATON,2014-07-01,2014,Manufacturer_4,petrol,2018,2018-04-19,4,115576,45
13467,Female,ANDREA,NEAL,2015-09-01,2015,Manufacturer_2,petrol,2020,2020-11-17,5,149490,62
13468,Female,ZOE,HARRELL,2015-01-01,2015,Manufacturer_3,petrol,2017,2017-10-08,2,32558,33
13469,Male,DAVID,WATTS,2011-04-01,2011,Manufacturer_2,petrol,2017,2017-11-03,6,73422,79
13470,Male,LUCAS,MARTINEZ,2006-07-01,2006,Manufacturer_1,diesel,2014,2014-02-16,8,98280,91
13471,Female,SOFIA,ACEVEDO,2019-02-01,2019,Manufacturer_2,petrol,2020,2020-12-20,1,16153,22
13472,Male,NOAH,HARRISON,2014-05-01,2014,Manufacturer_1,diesel,2019,2019-11-03,5,36245,66
13473,Male,LUCAS,DOYLE,2017-01-01,2017,Manufacturer_1,diesel,2020,2020-01-16,3,87840,36
13474,Male,JOSEPH,TORRES,2019-03-01,2019,Manufacturer_4,diesel,2020,2020-07-24,1,27165,16
13475,Female,SOFIA,KENT,2018-08-01,2018,Manufacturer_5,petrol,2019,2019-12-01,1,14636,16
13476,Male,ALEXANDER,ATKINS,2006-08-01,2006,Manufacturer_5,diesel,2010,2010-09-14,4,40528,49
13477,Female,NATALIE,CALDWELL,2005-02-01,2005,Manufacturer_2,petrol,2009,2009-01-18,4,110416,47
13478,Female,EMILY,LEONARD,2015-09-01,2015,Manufacturer_3,diesel,2018,2018-08-21,3,85758,35
13479,Male,NATHAN,ROBERSON,2009-12-01,2009,Manufacturer_5,petrol,2016,2016-05-20,7,67557,77
13480,Male,CHRISTIAN,WEAVER,2009-05-01,2009,Manufacturer_4,petrol,2011,2011-09-12,2,31406,28
13481,Female,MADISON,LU,2006-10-01,2006,Manufacturer_1,diesel,2012,2012-04-20,6,142146,66
13482,Male,ANGEL,ORTIZ,2008-06-01,2008,Manufacturer_2,petrol,2011,2011-06-03,3,74610,36
13483,Female,JESSICA,STOKES,2006-06-01,2006,Manufacturer_1,petrol,2009,2009-04-12,3,87801,34
13484,Male,MATEO,ZHANG,2016-03-01,2016,Manufacturer_5,petrol,2020,2020-11-21,4,95940,56
13485,Female,ELIZABETH,DUFFY,2008-07-01,2008,Manufacturer_2,diesel,2016,2016-12-14,8,121440,101
13486,Female,AUDREY,BEST,2009-04-01,2009,Manufacturer_2,diesel,2010,2010-07-15,1,27352,15
13487,Female,GENESIS,NAVA,2013-11-01,2013,Manufacturer_2,diesel,2020,2020-10-01,7,57190,83
13488,Female,ISABELLA,CONTRERAS,2007-11-01,2007,Manufacturer_4,petrol,2015,2015-10-21,8,181576,95
13489,Female,SAMANTHA,REESE,2010-03-01,2010,Manufacturer_4,diesel,2011,2011-05-10,1,18495,14
13490,Male,ANGEL,BARR,2016-11-01,2016,Manufacturer_5,petrol,2020,2020-04-01,4,47536,41
13491,Male,MASON,ZAMORA,2016-01-01,2016,Manufacturer_2,diesel,2017,2017-03-07,1,9730,14
13492,Female,ABIGAIL,BENITEZ,2019-05-01,2019,Manufacturer_1,petrol,2020,2020-01-14,1,27757,8
13493,Female,ABIGAIL,ALFARO,2014-05-01,2014,Manufacturer_3,petrol,2015,2015-12-24,1,27647,19
13494,Male,LIAM,ARELLANO,2009-05-01,2009,Manufacturer_3,diesel,2013,2013-10-22,4,40564,53
13495,Male,ANTHONY,CARDENAS,2010-12-01,2010,Manufacturer_5,petrol,2016,2016-11-25,6,30666,71
13496,Female,EVELYN,ALLISON,2018-12-01,2018,Manufacturer_2,petrol,2020,2020-12-20,2,31502,24
13497,Female,VICTORIA,HERRING,2011-03-01,2011,Manufacturer_2,diesel,2016,2016-12-04,5,107045,69
13498,Male,DYLAN,SOLIS,2019-07-01,2019,Manufacturer_5,petrol,2020,2020-08-19,1,24998,13
13499,Female,EMILY,CHURCH,2010-05-01,2010,Manufacturer_4,diesel,2019,2019-01-03,9,268497,104
13500,Male,ISAAC,BARRY,2006-01-01,2006,Manufacturer_2,petrol,2012,2012-11-02,6,41748,82
13501,Female,KIMBERLY,VALDEZ,2017-06-01,2017,Manufacturer_5,diesel,2020,2020-10-20,3,18357,40
13502,Male,ADRIAN,MEYERS,2018-06-01,2018,Manufacturer_5,diesel,2020,2020-07-24,2,29176,25
13503,Female,SOFIA,SAWYER,2006-04-01,2006,Manufacturer_3,petrol,2014,2014-07-17,8,166712,99
13504,Male,DANIEL,VALENCIA,2009-04-01,2009,Manufacturer_2,diesel,2012,2012-12-09,3,59688,44
13505,Female,ALEXA,GUERRERO,2008-05-01,2008,Manufacturer_5,petrol,2013,2013-02-24,5,101395,57
13506,Male,ANDREW,WOODWARD,2008-06-01,2008,Manufacturer_1,petrol,2014,2014-02-10,6,40716,68
13507,Male,ETHAN,TRAN,2008-07-01,2008,Manufacturer_5,diesel,2017,2017-03-14,9,162738,104
13508,Female,HAILEY,MELTON,2018-03-01,2018,Manufacturer_4,diesel,2020,2020-10-18,2,34982,31
13509,Male,DANIEL,RUSSO,2013-10-01,2013,Manufacturer_2,petrol,2015,2015-07-05,2,34766,21
13510,Female,EMMA,MOSS,2018-05-01,2018,Manufacturer_1,petrol,2020,2020-12-19,2,13634,31
13511,Female,ALEXA,OCONNELL,2005-05-01,2005,Manufacturer_3,diesel,2013,2013-08-24,8,95464,99
13512,Female,ALYSSA,MOYER,2011-08-01,2011,Manufacturer_4,diesel,2019,2019-05-17,8,116008,93
13513,Female,ABIGAIL,NICHOLS,2015-03-01,2015,Manufacturer_4,petrol,2020,2020-04-20,5,87285,61
13514,Female,ALYSSA,MEYER,2008-10-01,2008,Manufacturer_3,diesel,2017,2017-04-08,9,185679,102
13515,Male,DANIEL,GOULD,2012-03-01,2012,Manufacturer_3,diesel,2019,2019-05-12,7,203175,86
13516,Female,ANDREA,ARMSTRONG,2009-11-01,2009,Manufacturer_5,petrol,2010,2010-08-06,1,18333,9
13517,Female,CHLOE,VILLA,2013-05-01,2013,Manufacturer_2,petrol,2017,2017-10-10,4,39364,53
13518,Female,CHLOE,BRYANT,2015-04-01,2015,Manufacturer_3,diesel,2019,2019-02-08,4,90676,46
13519,Female,ISABELLA,DEJESUS,2013-06-01,2013,Manufacturer_2,petrol,2014,2014-11-19,1,10401,17
13520,Female,CHARLOTTE,BOONE,2017-07-01,2017,Manufacturer_3,diesel,2020,2020-10-17,3,23520,39
13521,Male,AARON,JENNINGS,2013-05-01,2013,Manufacturer_5,petrol,2014,2014-06-03,1,26649,13
13522,Female,ABIGAIL,HOLLAND,2006-01-01,2006,Manufacturer_5,petrol,2010,2010-08-11,4,73108,55
13523,Female,ANDREA,DECKER,2019-06-01,2019,Manufacturer_1,petrol,2020,2020-08-24,1,13750,14
13524,Male,ISAAC,RICHMOND,2005-03-01,2005,Manufacturer_1,diesel,2009,2009-11-07,4,70532,56
13525,Female,MIA,BURNETT,2014-06-01,2014,Manufacturer_2,petrol,2017,2017-06-01,3,47862,36
13526,Male,OLIVER,ROSE,2013-12-01,2013,Manufacturer_5,petrol,2019,2019-04-25,6,149226,64
13527,Male,DYLAN,KELLY,2016-02-01,2016,Manufacturer_3,petrol,2018,2018-08-11,2,51422,30
13528,Male,LUIS,GOODWIN,2010-03-01,2010,Manufacturer_5,petrol,2014,2014-11-06,4,37272,56
13529,Female,ABIGAIL,JACOBSON,2016-01-01,2016,Manufacturer_3,diesel,2017,2017-09-14,1,5876,20
13530,Female,EMILY,TRUJILLO,2018-10-01,2018,Manufacturer_1,diesel,2020,2020-10-04,2,58486,24
13531,Male,SEBASTIAN,ESQUIVEL,2010-12-01,2010,Manufacturer_3,diesel,2016,2016-06-12,6,134628,66
13532,Female,CHLOE,WELLS,2016-08-01,2016,Manufacturer_2,petrol,2020,2020-10-23,4,115352,50
13533,Male,ALEXANDER,TOWNSEND,2017-07-01,2017,Manufacturer_1,diesel,2019,2019-03-18,2,34180,20
13534,Female,SCARLETT,TUCKER,2007-12-01,2007,Manufacturer_5,diesel,2012,2012-07-03,5,87970,55
13535,Female,MADISON,REED,2009-01-01,2009,Manufacturer_2,petrol,2016,2016-11-20,7,65114,94
13536,Female,EMMA,BENNETT,2010-06-01,2010,Manufacturer_3,diesel,2014,2014-08-07,4,46044,50
13537,Male,JULIAN,COLLINS,2009-08-01,2009,Manufacturer_1,petrol,2012,2012-04-01,3,52521,32
13538,Female,ASHLEY,SMALL,2014-07-01,2014,Manufacturer_4,petrol,2020,2020-08-03,6,67992,73
13539,Female,VALERIA,WEBB,2019-08-01,2019,Manufacturer_3,diesel,2020,2020-01-02,1,25376,5
13540,Male,BENJAMIN,SEXTON,2017-08-01,2017,Manufacturer_4,petrol,2020,2020-09-07,3,40098,37
13541,Male,JACOB,HINES,2012-02-01,2012,Manufacturer_3,diesel,2015,2015-10-04,3,69582,44
13542,Female,PENELOPE,ELLISON,2005-06-01,2005,Manufacturer_3,petrol,2008,2008-10-04,3,46515,40
13543,Female,SARAH,WHITAKER,2011-08-01,2011,Manufacturer_1,diesel,2016,2016-02-09,5,96995,54
13544,Male,ETHAN,HUYNH,2019-08-01,2019,Manufacturer_3,diesel,2020,2020-09-16,1,21927,13
13545,Female,VICTORIA,REYNA,2012-12-01,2012,Manufacturer_4,diesel,2019,2019-10-25,7,168882,82
13546,Female,NATALIE,BURGESS,2017-12-01,2017,Manufacturer_1,diesel,2020,2020-09-16,3,86796,33
13547,Female,OLIVIA,QUINTERO,2016-03-01,2016,Manufacturer_5,diesel,2019,2019-04-16,3,67593,37
13548,Female,ABIGAIL,LEACH,2007-09-01,2007,Manufacturer_1,petrol,2016,2016-08-12,9,72279,107
13549,Male,CHRISTIAN,NORMAN,2016-06-01,2016,Manufacturer_5,diesel,2020,2020-12-20,4,84084,54
13550,Female,SAMANTHA,RANDOLPH,2006-10-01,2006,Manufacturer_2,diesel,2011,2011-07-11,5,36665,57
13551,Male,CHRISTOPHER,HOUSTON,2007-04-01,2007,Manufacturer_1,diesel,2016,2016-07-08,9,157095,111
13552,Male,MATTHEW,CERVANTES,2019-02-01,2019,Manufacturer_1,petrol,2020,2020-08-12,1,29709,18
13553,Female,MELANIE,MELTON,2010-10-01,2010,Manufacturer_3,petrol,2013,2013-08-19,3,46749,34
13554,Male,NOAH,DENNIS,2005-01-01,2005,Manufacturer_5,petrol,2009,2009-11-01,4,116944,58
13555,Male,NOAH,INGRAM,2016-07-01,2016,Manufacturer_1,petrol,2019,2019-08-16,3,74487,37
13556,Female,ISABELLA,VALDEZ,2014-04-01,2014,Manufacturer_1,petrol,2019,2019-08-23,5,139005,64
13557,Female,EMMA,CONNER,2017-05-01,2017,Manufacturer_2,diesel,2020,2020-11-16,3,87936,42
13558,Male,JONATHAN,WATSON,2014-04-01,2014,Manufacturer_1,diesel,2020,2020-10-22,6,40938,78
13559,Male,JOSEPH,CORDOVA,2016-07-01,2016,Manufacturer_1,petrol,2019,2019-01-20,3,35979,30
13560,Female,SOPHIA,PENA,2006-08-01,2006,Manufacturer_3,petrol,2013,2013-10-17,7,43288,86
13561,Female,EMMA,MAYNARD,2016-07-01,2016,Manufacturer_1,diesel,2020,2020-12-18,4,81200,53
13562,Female,SAMANTHA,COLLINS,2011-11-01,2011,Manufacturer_5,diesel,2013,2013-04-22,2,17154,17
13563,Male,DAVID,MATTHEWS,2012-09-01,2012,Manufacturer_4,diesel,2020,2020-05-21,8,226608,92
13564,Male,CHRISTIAN,MACK,2016-02-01,2016,Manufacturer_4,petrol,2020,2020-05-14,4,103576,51
13565,Female,CHARLOTTE,NORMAN,2012-08-01,2012,Manufacturer_5,petrol,2017,2017-10-16,5,136355,62
13566,Female,ISABELLA,RAMSEY,2012-03-01,2012,Manufacturer_4,petrol,2013,2013-12-20,1,14612,21
13567,Male,ALEXANDER,HENRY,2005-05-01,2005,Manufacturer_2,petrol,2008,2008-03-16,3,33120,34
13568,Male,NOAH,LOGAN,2005-02-01,2005,Manufacturer_1,petrol,2006,2006-11-01,1,25324,21
13569,Male,NOAH,HAMPTON,2015-09-01,2015,Manufacturer_3,petrol,2020,2020-01-02,5,31740,52
13570,Female,EMILY,PORTILLO,2006-02-01,2006,Manufacturer_4,petrol,2010,2010-10-02,4,107592,56
13571,Male,DAVID,PARRISH,2008-09-01,2008,Manufacturer_3,diesel,2011,2011-04-10,3,64464,31
13572,Female,ALEXIS,STEPHENS,2012-06-01,2012,Manufacturer_2,diesel,2018,2018-10-15,6,33204,76
13573,Female,ASHLEY,WASHINGTON,2018-08-01,2018,Manufacturer_5,diesel,2019,2019-12-12,1,24123,16
13574,Male,JACOB,BELL,2012-07-01,2012,Manufacturer_1,petrol,2016,2016-10-10,4,71256,51
13575,Female,MIA,SKINNER,2009-03-01,2009,Manufacturer_3,diesel,2015,2015-12-11,6,89034,81
13576,Male,ELIJAH,HOLLOWAY,2014-06-01,2014,Manufacturer_2,diesel,2020,2020-01-14,6,146748,67
13577,Male,ETHAN,GREER,2013-10-01,2013,Manufacturer_4,diesel,2015,2015-05-25,2,11056,19
13578,Male,ANDREW,BROCK,2016-06-01,2016,Manufacturer_1,petrol,2020,2020-10-18,4,81844,52
13579,Female,ISABELLA,AVALOS,2009-06-01,2009,Manufacturer_5,diesel,2017,2017-08-24,8,129136,98
13580,Male,ANTHONY,RYAN,2017-10-01,2017,Manufacturer_5,diesel,2020,2020-02-22,3,56079,28
13581,Female,BRIANNA,WOODWARD,2010-04-01,2010,Manufacturer_3,diesel,2015,2015-04-06,5,126485,60
13582,Female,EMILY,YATES,2013-07-01,2013,Manufacturer_1,petrol,2016,2016-06-05,3,53655,35
13583,Male,JOSHUA,ESTES,2009-09-01,2009,Manufacturer_1,petrol,2012,2012-03-10,3,65751,30
13584,Male,ADRIAN,VELASQUEZ,2015-04-01,2015,Manufacturer_2,diesel,2017,2017-04-20,2,43418,24
13585,Female,ARIA,ROSE,2010-01-01,2010,Manufacturer_5,petrol,2016,2016-04-06,6,160866,75
13586,Male,JULIAN,CHANG,2016-06-01,2016,Manufacturer_4,diesel,2020,2020-05-10,4,53424,47
13587,Male,MATTHEW,KELLER,2009-05-01,2009,Manufacturer_4,petrol,2016,2016-07-24,7,122850,86
13588,Female,SOPHIA,BARRETT,2007-05-01,2007,Manufacturer_2,diesel,2008,2008-07-19,1,29738,14
13589,Female,EVELYN,NICHOLSON,2019-11-01,2019,Manufacturer_5,petrol,2020,2020-02-21,1,14678,3
13590,Female,ALLISON,CLAYTON,2017-10-01,2017,Manufacturer_5,petrol,2020,2020-04-09,3,26328,30
13591,Male,ISAAC,MONROE,2016-10-01,2016,Manufacturer_4,petrol,2020,2020-11-11,4,24924,49
13592,Male,BRANDON,MOSLEY,2008-02-01,2008,Manufacturer_4,petrol,2012,2012-10-15,4,28268,56
13593,Male,CHRISTIAN,FRANCIS,2015-01-01,2015,Manufacturer_1,petrol,2020,2020-07-07,5,70005,66
13594,Male,CHRISTIAN,HARTMAN,2012-10-01,2012,Manufacturer_1,petrol,2016,2016-11-09,4,90836,49
13595,Male,AIDEN,WHEELER,2016-05-01,2016,Manufacturer_5,petrol,2018,2018-04-19,2,54546,23
13596,Male,ALEXANDER,OWENS,2005-11-01,2005,Manufacturer_2,diesel,2011,2011-12-15,6,89304,73
13597,Female,ELIZABETH,NGUYEN,2016-01-01,2016,Manufacturer_4,diesel,2020,2020-12-10,4,35388,59
13598,Male,ETHAN,THORNTON,2014-05-01,2014,Manufacturer_4,diesel,2020,2020-06-24,6,99456,73
13599,Female,NATALIE,CLARKE,2010-11-01,2010,Manufacturer_1,petrol,2017,2017-12-15,7,83286,85
13600,Male,DANIEL,BRADSHAW,2014-12-01,2014,Manufacturer_1,petrol,2019,2019-09-25,5,139545,57
13601,Female,PENELOPE,DODSON,2008-05-01,2008,Manufacturer_2,diesel,2016,2016-01-18,8,85360,92
13602,Male,MATTHEW,ROBERTS,2014-12-01,2014,Manufacturer_3,diesel,2017,2017-10-23,3,70164,34
13603,Male,JACOB,SEXTON,2018-11-01,2018,Manufacturer_3,diesel,2020,2020-05-10,2,55754,18
13604,Female,MILA,DUNLAP,2010-09-01,2010,Manufacturer_3,diesel,2017,2017-08-06,7,190925,83
13605,Female,OLIVIA,HICKS,2010-06-01,2010,Manufacturer_3,petrol,2017,2017-10-20,7,203098,88
13606,Female,MADISON,GREEN,2009-03-01,2009,Manufacturer_4,diesel,2011,2011-03-11,2,35500,24
13607,Male,LIAM,HUMPHREY,2007-06-01,2007,Manufacturer_4,diesel,2012,2012-07-02,5,45685,61
13608,Female,AMELIA,ADKINS,2009-04-01,2009,Manufacturer_3,petrol,2014,2014-03-05,5,90510,59
13609,Male,SEBASTIAN,DEJESUS,2012-02-01,2012,Manufacturer_4,diesel,2014,2014-03-14,2,37842,25
13610,Female,ANGELINA,FORD,2015-06-01,2015,Manufacturer_2,diesel,2016,2016-11-12,1,5922,17
13611,Female,PENELOPE,NAVARRO,2006-01-01,2006,Manufacturer_2,diesel,2015,2015-05-04,9,235629,112
13612,Male,ANGEL,BROCK,2008-05-01,2008,Manufacturer_5,petrol,2010,2010-11-15,2,37052,30
13613,Male,ALEXANDER,KIM,2007-04-01,2007,Manufacturer_1,petrol,2014,2014-08-02,7,35231,88
13614,Female,SOFIA,RUBIO,2006-03-01,2006,Manufacturer_2,diesel,2009,2009-07-12,3,47820,40
13615,Female,EMILY,HESTER,2010-10-01,2010,Manufacturer_2,petrol,2012,2012-07-05,2,20764,21
13616,Male,JACOB,GALVAN,2018-03-01,2018,Manufacturer_3,petrol,2020,2020-03-14,2,34060,24
13617,Female,MADISON,DEAN,2005-06-01,2005,Manufacturer_3,diesel,2007,2007-09-24,2,37686,27
13618,Female,SOPHIA,GIBBS,2009-12-01,2009,Manufacturer_2,petrol,2010,2010-02-16,1,7093,2
13619,Male,ALEXANDER,POTTER,2016-12-01,2016,Manufacturer_4,diesel,2020,2020-01-20,4,101060,37
13620,Female,AVA,BELL,2012-09-01,2012,Manufacturer_2,petrol,2015,2015-02-02,3,59550,29
13621,Female,OLIVIA,LAMB,2005-12-01,2005,Manufacturer_4,petrol,2006,2006-09-24,1,21813,9
13622,Female,JASMINE,STANLEY,2005-05-01,2005,Manufacturer_5,diesel,2013,2013-11-09,8,169792,102
13623,Male,JAYDEN,CASTANEDA,2012-01-01,2012,Manufacturer_1,petrol,2019,2019-09-07,7,106603,92
13624,Male,AIDEN,COLON,2007-06-01,2007,Manufacturer_1,diesel,2015,2015-03-15,8,144112,93
13625,Male,MATEO,MAXWELL,2007-11-01,2007,Manufacturer_3,diesel,2010,2010-03-18,3,85101,28
13626,Female,SOPHIA,CHUNG,2018-01-01,2018,Manufacturer_3,diesel,2020,2020-04-19,2,54952,27
13627,Male,ETHAN,TURNER,2006-11-01,2006,Manufacturer_5,diesel,2008,2008-05-24,2,41042,18
13628,Female,CHLOE,PATTERSON,2017-01-01,2017,Manufacturer_2,petrol,2020,2020-05-03,3,79068,40
13629,Male,MATTHEW,GRAY,2015-07-01,2015,Manufacturer_3,petrol,2020,2020-02-21,5,87600,55
13630,Female,ALYSSA,DUARTE,2017-04-01,2017,Manufacturer_5,diesel,2020,2020-06-11,3,87411,38
13631,Male,MICHAEL,YORK,2010-10-01,2010,Manufacturer_1,petrol,2018,2018-12-16,8,228144,98
13632,Male,ANGEL,DOMINGUEZ,2012-03-01,2012,Manufacturer_5,petrol,2016,2016-12-16,4,89000,57
13633,Female,ANDREA,RUIZ,2009-03-01,2009,Manufacturer_5,petrol,2013,2013-01-23,4,105884,46
13634,Female,BRIANNA,HOLT,2012-05-01,2012,Manufacturer_1,diesel,2020,2020-09-05,8,163712,100
13635,Female,CHLOE,VASQUEZ,2012-09-01,2012,Manufacturer_1,petrol,2015,2015-03-12,3,15987,30
13636,Male,ADRIAN,RIOS,2011-09-01,2011,Manufacturer_4,petrol,2012,2012-08-09,1,13053,11
13637,Male,MATTHEW,LEONARD,2005-10-01,2005,Manufacturer_1,diesel,2006,2006-06-09,1,26979,8
13638,Female,OLIVIA,HOLLOWAY,2018-05-01,2018,Manufacturer_2,petrol,2020,2020-05-20,2,47600,24
13639,Female,KIMBERLY,RYAN,2017-05-01,2017,Manufacturer_1,petrol,2020,2020-10-23,3,55218,41
13640,Female,MIA,BRIDGES,2017-06-01,2017,Manufacturer_1,diesel,2020,2020-04-20,3,84987,34
13641,Female,SARAH,COMPTON,2018-10-01,2018,Manufacturer_5,diesel,2020,2020-03-11,2,13238,17
13642,Female,AVA,CORREA,2012-10-01,2012,Manufacturer_3,petrol,2020,2020-08-20,8,117232,94
13643,Female,MIA,STAFFORD,2013-09-01,2013,Manufacturer_2,petrol,2020,2020-05-21,7,126777,80
13644,Male,MATTHEW,STUART,2018-06-01,2018,Manufacturer_2,diesel,2020,2020-06-20,2,50664,24
13645,Female,SOPHIA,ADAMS,2018-03-01,2018,Manufacturer_5,petrol,2020,2020-05-17,2,35254,26
13646,Female,MIA,LEAL,2016-07-01,2016,Manufacturer_1,diesel,2017,2017-08-10,1,17214,13
13647,Male,CHRISTOPHER,MANN,2010-11-01,2010,Manufacturer_4,diesel,2011,2011-10-16,1,14934,11
13648,Female,MIA,CHRISTIAN,2010-04-01,2010,Manufacturer_2,diesel,2019,2019-02-14,9,51210,106
13649,Female,VICTORIA,KLINE,2008-02-01,2008,Manufacturer_2,petrol,2010,2010-01-10,2,20008,23
13650,Male,ETHAN,KING,2011-04-01,2011,Manufacturer_2,petrol,2017,2017-03-12,6,94014,71
13651,Male,MATEO,HAYES,2014-06-01,2014,Manufacturer_1,diesel,2020,2020-03-19,6,165318,69
13652,Female,CAMILA,EVERETT,2016-06-01,2016,Manufacturer_1,diesel,2017,2017-04-07,1,18319,10
13653,Female,SCARLETT,MONTES,2011-12-01,2011,Manufacturer_2,diesel,2017,2017-05-10,6,174216,65
13654,Female,SAMANTHA,DAY,2012-09-01,2012,Manufacturer_3,diesel,2019,2019-10-20,7,55139,85
13655,Female,SOFIA,KNOX,2018-12-01,2018,Manufacturer_2,diesel,2019,2019-07-05,1,17793,7
13656,Male,JUAN,BAUER,2005-11-01,2005,Manufacturer_3,petrol,2014,2014-12-20,9,200187,109
13657,Male,NOAH,WOLF,2009-11-01,2009,Manufacturer_2,petrol,2014,2014-02-13,5,110595,51
13658,Female,BRIANNA,OLIVER,2015-02-01,2015,Manufacturer_2,petrol,2020,2020-05-19,5,31375,63
13659,Female,ANDREA,MATTHEWS,2009-09-01,2009,Manufacturer_4,petrol,2016,2016-10-17,7,122668,85
13660,Female,VICTORIA,WINTERS,2013-09-01,2013,Manufacturer_5,diesel,2016,2016-11-18,3,20475,38
13661,Male,NATHAN,HAYNES,2012-01-01,2012,Manufacturer_1,diesel,2017,2017-04-01,5,139860,63
13662,Male,NATHAN,ESPINOZA,2016-06-01,2016,Manufacturer_5,petrol,2020,2020-03-20,4,91776,45
13663,Male,JULIAN,MANN,2011-10-01,2011,Manufacturer_1,petrol,2012,2012-02-21,1,29359,4
13664,Male,ADRIAN,SMALL,2017-09-01,2017,Manufacturer_2,diesel,2020,2020-08-07,3,76455,35
13665,Female,NATALIE,PARRA,2010-10-01,2010,Manufacturer_4,diesel,2013,2013-06-23,3,22785,32
13666,Male,JACOB,HOPKINS,2015-02-01,2015,Manufacturer_2,petrol,2016,2016-03-18,1,8998,13
13667,Male,NATHAN,BLACK,2007-02-01,2007,Manufacturer_2,diesel,2016,2016-10-05,9,51462,116
13668,Female,EMMA,CAMACHO,2009-09-01,2009,Manufacturer_5,diesel,2018,2018-06-06,9,191331,105
13669,Female,ASHLEY,FLOYD,2018-10-01,2018,Manufacturer_3,petrol,2020,2020-10-13,2,49858,24
13670,Female,MILA,BALDWIN,2005-01-01,2005,Manufacturer_5,petrol,2008,2008-02-19,3,78093,37
13671,Female,KIMBERLY,PARKS,2010-08-01,2010,Manufacturer_4,petrol,2013,2013-05-22,3,34659,33
13672,Female,ASHLEY,BENSON,2014-12-01,2014,Manufacturer_3,petrol,2016,2016-12-04,2,58504,24
13673,Female,CHLOE,CUNNINGHAM,2018-06-01,2018,Manufacturer_3,petrol,2020,2020-11-15,2,43702,29
13674,Male,AIDEN,CANO,2015-08-01,2015,Manufacturer_3,petrol,2019,2019-09-12,4,60460,49
13675,Female,SOPHIA,ROBINSON,2007-08-01,2007,Manufacturer_5,petrol,2014,2014-09-01,7,196133,85
13676,Male,ISAAC,SHELTON,2015-03-01,2015,Manufacturer_5,diesel,2019,2019-05-15,4,86504,50
13677,Male,MATTHEW,MOON,2007-07-01,2007,Manufacturer_3,petrol,2009,2009-05-08,2,31172,22
13678,Male,LIAM,BARRY,2012-05-01,2012,Manufacturer_2,petrol,2019,2019-02-01,7,82705,81
13679,Male,MICHAEL,CHANDLER,2009-12-01,2009,Manufacturer_1,diesel,2010,2010-07-03,1,7831,7
13680,Female,VICTORIA,HOBBS,2009-03-01,2009,Manufacturer_5,diesel,2011,2011-09-20,2,28604,30
13681,Female,EMMA,MILLER,2010-04-01,2010,Manufacturer_1,diesel,2011,2011-09-16,1,18544,17
13682,Male,LUCAS,FERGUSON,2012-03-01,2012,Manufacturer_4,diesel,2020,2020-06-17,8,155152,99
13683,Female,ANDREA,HORNE,2017-04-01,2017,Manufacturer_4,petrol,2020,2020-05-07,3,31032,37
13684,Male,DANIEL,ARROYO,2006-09-01,2006,Manufacturer_5,petrol,2009,2009-12-19,3,58443,39
13685,Male,ISAAC,CHRISTIAN,2005-06-01,2005,Manufacturer_1,diesel,2010,2010-07-23,5,33755,61
13686,Female,OLIVIA,PACHECO,2017-04-01,2017,Manufacturer_3,petrol,2020,2020-08-15,3,52257,40
13687,Female,JESSICA,ONEILL,2005-08-01,2005,Manufacturer_1,diesel,2009,2009-03-18,4,116760,43
13688,Female,PENELOPE,THOMAS,2007-02-01,2007,Manufacturer_1,diesel,2011,2011-02-03,4,48388,48
13689,Female,CAMILA,MORAN,2008-12-01,2008,Manufacturer_1,diesel,2009,2009-02-22,1,26815,2
13690,Female,PENELOPE,MCINTYRE,2011-07-01,2011,Manufacturer_5,petrol,2017,2017-09-06,6,127518,74
13691,Male,CHRISTIAN,GARNER,2011-04-01,2011,Manufacturer_2,diesel,2015,2015-01-18,4,40628,45
13692,Female,EMMA,BARAJAS,2011-03-01,2011,Manufacturer_2,petrol,2015,2015-12-09,4,20092,57
13693,Male,MATTHEW,SANTOS,2011-08-01,2011,Manufacturer_5,diesel,2013,2013-07-24,2,28056,23
13694,Male,JOSEPH,JORDAN,2013-10-01,2013,Manufacturer_4,petrol,2019,2019-04-14,6,52416,66
13695,Male,JULIAN,ROSARIO,2005-08-01,2005,Manufacturer_4,diesel,2013,2013-08-25,8,74928,96
13696,Male,DANIEL,DUNCAN,2014-11-01,2014,Manufacturer_3,petrol,2015,2015-05-01,1,19758,6
13697,Male,ALEXANDER,WILSON,2013-06-01,2013,Manufacturer_2,diesel,2016,2016-04-14,3,37644,34
13698,Female,SAMANTHA,GILBERT,2005-05-01,2005,Manufacturer_5,diesel,2013,2013-03-10,8,148864,94
13699,Male,DAVID,CHAMBERS,2006-06-01,2006,Manufacturer_4,petrol,2010,2010-06-01,4,44952,48
13700,Female,CHARLOTTE,DEJESUS,2007-03-01,2007,Manufacturer_1,petrol,2010,2010-06-21,3,83136,39
13701,Male,LIAM,ALLEN,2006-02-01,2006,Manufacturer_3,diesel,2012,2012-05-05,6,62376,75
